pair_id,source_idx,target_idx,source_global_node,target_global_node,source_timepoint,target_timepoint,euclidean_distance_pc20,graph_path_num_nodes,graph_path_length_pc20,straight_path_length_pc20,path_length_ratio,connected_pair,used_fallback,pair_selection_mode,main_figure_pair_selection_mode,no_metric_based_pair_selection,state_space,visualization_space,selected_k_graph,graph_density,graph_components_by_k,endpoint_connected_fraction_by_k,interpretation,selected_for_main_figure,main_figure_selected_rank
170,1081,540,3462,7084,1,2,3.960434675216675,3,5.969726085662842,3.960434675216675,1.5073411317751981,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
171,2520,1983,4901,8527,1,2,4.542961597442627,4,8.28889274597168,4.542961597442627,1.8245570798216195,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
172,3463,1127,5844,7671,1,2,3.5061888694763184,3,5.251092910766602,3.5061888694763184,1.4976640181824834,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
173,3414,2624,5795,9168,1,2,4.162942886352539,5,10.383846282958984,4.162942886352539,2.4943523287337332,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
174,1153,3277,3534,9821,1,2,5.731122970581055,7,16.87800407409668,5.731122970581055,2.944973290703181,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
175,1816,408,4197,6952,1,2,2.7892062664031982,3,4.729819297790527,2.7892062664031982,1.6957581641639696,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
176,3727,3102,6108,9646,1,2,4.825382709503174,7,15.461310386657715,4.825382709503174,3.2041625125833026,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
177,2928,2493,5309,9037,1,2,3.022717237472534,3,4.50628662109375,3.022717237472534,1.4908065383124334,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
178,1647,973,4028,7517,1,2,4.908008575439453,3,7.032042980194092,4.908008575439453,1.432769089969338,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
179,3180,2700,5561,9244,1,2,3.3601436614990234,5,8.541370391845703,3.3601436614990234,2.541965836078341,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
180,1592,403,3973,6947,1,2,3.675041913986206,6,11.26517105102539,3.675041913986206,3.065317706487435,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
181,2874,938,5255,7482,1,2,3.3693926334381104,3,5.547456741333008,3.3693926334381104,1.646426328080504,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
182,729,209,3110,6753,1,2,5.537333965301514,6,16.096315383911133,5.537333965301514,2.906870975233778,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
183,789,904,3170,7448,1,2,4.784762382507324,4,9.198084831237793,4.784762382507324,1.9223702445214819,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
184,4041,727,6422,7271,1,2,3.360987901687622,3,5.225646018981934,3.360987901687622,1.5547946531905181,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
185,3398,302,5779,6846,1,2,3.9944825172424316,5,9.162089347839355,3.9944825172424316,2.2936861804478124,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
186,2826,352,5207,6896,1,2,2.199488878250122,2,2.199488878250122,2.199488878250122,1.0,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
187,3590,1023,5971,7567,1,2,4.4443769454956055,6,12.441781044006348,4.4443769454956055,2.7994432507836997,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
188,4026,479,6407,7023,1,2,2.853764772415161,3,4.144289016723633,2.853764772415161,1.4522181564447205,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
189,795,1082,3176,7626,1,2,3.9326910972595215,3,6.528420448303223,3.9326910972595215,1.660038962341213,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
190,3155,1275,5536,7819,1,2,4.7856550216674805,5,10.691657066345215,4.7856550216674805,2.2341052620671116,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
191,645,2238,3026,8782,1,2,2.7142252922058105,2,2.7142252922058105,2.7142252922058105,1.0,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
192,3582,2679,5963,9223,1,2,2.858137607574463,2,2.858137845993042,2.858137607574463,1.0000000834174598,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
193,2225,1920,4606,8464,1,2,3.0952041149139404,2,3.0952043533325195,3.0952041149139404,1.0000000770283866,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
194,3520,324,5901,6868,1,2,5.036789417266846,4,8.961746215820312,5.036789417266846,1.7792576725757374,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
195,756,1776,3137,8320,1,2,4.1659698486328125,6,10.952101707458496,4.1659698486328125,2.6289440647422726,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
196,4145,3040,6526,9584,1,2,3.512517213821411,5,10.093294143676758,3.512517213821411,2.87352161690785,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
197,3015,2825,5396,9369,1,2,4.024162769317627,5,9.47605037689209,4.024162769317627,2.3547880441473628,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
198,3933,1281,6314,7825,1,2,2.0539681911468506,2,2.0539681911468506,2.0539681911468506,1.0,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
199,2626,384,5007,6928,1,2,2.4603161811828613,3,4.054220199584961,2.4603161811828613,1.6478451959112785,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
200,142,3159,2523,9703,1,2,5.272222518920898,8,19.053470611572266,5.272222518920898,3.613935212937877,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
201,1212,486,3593,7030,1,2,3.860947847366333,5,8.675979614257812,3.860947847366333,2.247111320132427,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
202,2256,3033,4637,9577,1,2,4.658926486968994,5,9.160533905029297,4.658926486968994,1.96623276427548,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
203,1177,2908,3558,9452,1,2,5.183915138244629,6,14.40865707397461,5.183915138244629,2.779493238165479,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
204,1602,189,3983,6733,1,2,4.181218147277832,7,17.622920989990234,4.181218147277832,4.214781522811379,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
205,3385,2165,5766,8709,1,2,4.436005115509033,6,15.581855773925781,4.436005115509033,3.512587422284286,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
206,1645,68,4026,6612,1,2,2.8334853649139404,2,2.8334853649139404,2.8334853649139404,1.0,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
207,1703,2909,4084,9453,1,2,4.731771945953369,6,14.396383285522461,4.731771945953369,3.042493055447084,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
208,861,783,3242,7327,1,2,3.725895881652832,5,7.626446723937988,3.725895881652832,2.0468759638433176,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
209,257,2568,2638,9112,1,2,4.833373069763184,5,10.459848403930664,4.833373069763184,2.1640887746418374,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
210,2819,1989,5200,8533,1,2,4.2307538986206055,3,6.667365550994873,4.2307538986206055,1.57592847770434,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
211,706,2926,3087,9470,1,2,5.462502956390381,7,16.431861877441406,5.462502956390381,3.0081195394536815,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
212,4126,198,6507,6742,1,2,4.8964362144470215,5,9.104235649108887,4.8964362144470215,1.8593595934624205,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
213,520,1156,2901,7700,1,2,4.281805038452148,6,11.378996849060059,4.281805038452148,2.657523345148267,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
214,721,3062,3102,9606,1,2,4.145238876342773,4,9.118759155273438,4.145238876342773,2.199815119778733,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
215,105,2577,2486,9121,1,2,5.518146514892578,3,7.174130439758301,5.518146514892578,1.3000978535811785,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
216,1364,1857,3745,8401,1,2,7.059723377227783,9,21.336009979248047,7.059723377227783,3.022216146325309,True,False,ot_coupling_seeded_sample_no_metric_filter,evenly_spaced_connected_pair_ids_no_metric_filter,True,20D PC X_cost,PHATE 2D only,10,0.0008897168494031971,10:1;15:1;20:1;30:1;50:1;80:1;100:1,10:1.000;15:1.000;20:1.000;30:1.000;50:1.000;80:1.000;100:1.000,"density-aware diagnostic, not lineage inference",False,
