cell_id,state_1,state_2,time,condition,fate_label,batch,donor,replicate
control_cell_000929,-0.13664702,0.0655354,0.5,control,major,batch_A,donor_2,replicate_3
control_cell_000930,-0.17618054,0.10500719,0.5,control,major,batch_C,donor_2,replicate_3
control_cell_000931,0.12955481,0.037922725,0.5,control,rare,batch_C,donor_2,replicate_3
control_cell_000932,0.031184537,0.053138264,0.5,control,major,batch_C,donor_2,replicate_3
control_cell_000933,0.04350458,0.012693223,0.5,control,major,batch_A,donor_2,replicate_1
control_cell_000934,-0.004950659,-0.030278858,0.5,control,major,batch_C,donor_4,replicate_1
control_cell_000935,0.05156113,0.034323197,0.5,control,major,batch_C,donor_1,replicate_3
control_cell_000936,0.088095404,0.035614185,0.5,control,major,batch_A,donor_1,replicate_1
control_cell_000937,-0.06964256,0.08970987,0.5,control,major,batch_A,donor_3,replicate_1
control_cell_000938,0.028300038,0.12879214,0.5,control,major,batch_A,donor_4,replicate_1
control_cell_000939,0.05754202,-0.014968503,0.5,control,major,batch_A,donor_1,replicate_1
control_cell_000940,-0.07706656,-0.009438976,0.5,control,major,batch_A,donor_4,replicate_1
control_cell_000941,0.023204008,0.08363241,0.5,control,major,batch_C,donor_2,replicate_3
control_cell_000942,-0.071541764,0.086872295,0.5,control,rare,batch_C,donor_2,replicate_3
control_cell_000943,-0.11593932,0.012280635,0.5,control,major,batch_C,donor_1,replicate_1
control_cell_000944,-0.17622796,0.106242724,0.5,control,major,batch_C,donor_1,replicate_3
control_cell_000945,-0.088100545,-0.008567285,0.5,control,major,batch_C,donor_3,replicate_3
control_cell_000946,0.056917094,0.22223544,0.5,control,major,batch_C,donor_2,replicate_1
control_cell_000947,-0.05485653,0.09477828,0.5,control,major,batch_B,donor_3,replicate_3
control_cell_000948,-0.103146814,0.050469607,0.5,control,major,batch_B,donor_2,replicate_1
control_cell_000949,-0.041507624,0.11442872,0.5,control,major,batch_A,donor_2,replicate_3
control_cell_000950,0.08136174,0.15655807,0.5,control,major,batch_A,donor_4,replicate_3
control_cell_000951,-0.06742498,0.15715016,0.5,control,major,batch_A,donor_3,replicate_1
control_cell_000952,-0.056680918,0.032477863,0.5,control,major,batch_C,donor_2,replicate_3
control_cell_000953,-0.017139563,-0.065602966,0.5,control,rare,batch_A,donor_1,replicate_3
control_cell_000954,0.11616705,-0.027817521,0.5,control,major,batch_C,donor_4,replicate_3
control_cell_000955,-0.09025174,0.038620044,0.5,control,major,batch_C,donor_1,replicate_3
control_cell_000956,-0.034943644,0.23715,0.5,control,major,batch_C,donor_3,replicate_1
control_cell_000957,0.08013674,0.15281852,0.5,control,major,batch_A,donor_3,replicate_3
control_cell_000958,-0.021149255,0.054367654,0.5,control,major,batch_C,donor_2,replicate_3
control_cell_000959,0.039284367,0.18015252,0.5,control,major,batch_A,donor_3,replicate_3
control_cell_000960,-0.016866377,0.0659304,0.5,control,major,batch_C,donor_4,replicate_1
control_cell_000961,-0.11761725,0.13615721,0.5,control,major,batch_C,donor_4,replicate_1
control_cell_000962,-0.001639645,-0.0074182544,0.5,control,major,batch_A,donor_3,replicate_1
control_cell_000963,-0.036098473,0.03610482,0.5,control,major,batch_B,donor_4,replicate_3
control_cell_000964,0.16750231,-0.055596624,0.5,control,major,batch_C,donor_4,replicate_3
control_cell_000965,-0.02835584,-0.16002135,0.5,control,rare,batch_C,donor_2,replicate_3
control_cell_000966,-0.050925545,0.08307857,0.5,control,major,batch_A,donor_2,replicate_1
control_cell_000967,-0.03819349,0.20641242,0.5,control,major,batch_A,donor_4,replicate_1
control_cell_000968,-0.2133534,-0.08261582,0.5,control,rare,batch_A,donor_2,replicate_1
control_cell_000969,0.0027326355,-0.13131651,0.5,control,major,batch_A,donor_4,replicate_1
control_cell_000970,-0.066509254,0.08888607,0.5,control,major,batch_C,donor_1,replicate_3
control_cell_000971,-0.1304526,0.19013375,0.5,control,major,batch_C,donor_3,replicate_1
control_cell_000972,0.09704986,0.15678349,0.5,control,major,batch_C,donor_3,replicate_1
control_cell_000973,0.016693272,-0.016380683,0.5,control,rare,batch_B,donor_3,replicate_1
control_cell_000974,-0.023084223,-0.07794214,0.5,control,rare,batch_C,donor_3,replicate_3
control_cell_000975,-0.052929953,0.14959793,0.5,control,major,batch_B,donor_3,replicate_1
control_cell_000976,-0.055473067,0.04153978,0.5,control,rare,batch_C,donor_1,replicate_3
control_cell_000977,0.06069824,0.07918188,0.5,control,major,batch_C,donor_2,replicate_3
control_cell_000978,-0.01009896,0.07809567,0.5,control,major,batch_C,donor_1,replicate_3
control_cell_000979,0.06916682,0.069285095,0.5,control,major,batch_C,donor_3,replicate_3
control_cell_000980,-0.019014692,0.063590154,0.5,control,major,batch_C,donor_3,replicate_3
control_cell_000981,-0.042453352,0.16813911,0.5,control,major,batch_C,donor_3,replicate_1
control_cell_000982,-0.0026500847,0.038501192,0.5,control,major,batch_C,donor_3,replicate_1
control_cell_000983,0.09812278,0.04682144,0.5,control,rare,batch_A,donor_3,replicate_3
control_cell_000984,0.1004306,0.009025527,0.5,control,major,batch_C,donor_3,replicate_3
control_cell_000985,0.019291176,-0.098682895,0.5,control,rare,batch_C,donor_2,replicate_3
control_cell_000986,-0.07868644,0.032224722,0.5,control,major,batch_C,donor_4,replicate_3
control_cell_000987,0.038169563,0.051510915,0.5,control,major,batch_C,donor_2,replicate_1
control_cell_000988,-0.05187345,0.081397094,0.5,control,major,batch_B,donor_4,replicate_3
control_cell_000989,-0.01621192,0.107147954,0.5,control,major,batch_B,donor_2,replicate_1
control_cell_000990,0.24815087,0.06745863,0.5,control,major,batch_A,donor_1,replicate_3
control_cell_000991,0.13162662,0.0007247003,0.5,control,rare,batch_B,donor_4,replicate_3
control_cell_000992,0.20575441,0.12706801,0.5,control,major,batch_B,donor_2,replicate_1
control_cell_000993,-0.10245498,0.17589702,0.5,control,major,batch_B,donor_4,replicate_3
control_cell_000994,-0.0686224,0.033556882,0.5,control,major,batch_B,donor_3,replicate_1
control_cell_000995,0.11889205,0.0855493,0.5,control,major,batch_A,donor_3,replicate_1
control_cell_000996,-0.0447362,-0.014345511,0.5,control,major,batch_C,donor_2,replicate_3
control_cell_000997,0.00895674,0.15569143,0.5,control,major,batch_C,donor_4,replicate_3
control_cell_000998,-0.057400033,0.05823179,0.5,control,major,batch_B,donor_3,replicate_1
control_cell_000999,-0.11575564,0.12260744,0.5,control,major,batch_C,donor_2,replicate_3
control_cell_001000,0.09771778,0.08353103,0.5,control,major,batch_A,donor_3,replicate_1
control_cell_001001,-0.042590227,0.0036743183,0.5,control,major,batch_C,donor_2,replicate_1
control_cell_001002,-0.020205922,0.08548791,0.5,control,major,batch_A,donor_4,replicate_1
control_cell_001003,-0.040240202,0.09965835,0.5,control,major,batch_C,donor_3,replicate_1
control_cell_001004,0.019166691,0.19241959,0.5,control,major,batch_B,donor_2,replicate_1
control_cell_001005,-0.14269799,-0.2068515,0.5,control,rare,batch_A,donor_2,replicate_3
control_cell_001006,-0.14685589,0.10761986,0.5,control,major,batch_C,donor_1,replicate_3
control_cell_001007,-0.108979955,0.17771892,0.5,control,major,batch_C,donor_2,replicate_3
control_cell_001008,-0.06750841,0.12705342,0.5,control,major,batch_A,donor_3,replicate_1
control_cell_001009,-0.06435983,-0.001557513,0.5,control,major,batch_C,donor_4,replicate_3
control_cell_001010,0.00071454985,0.10791378,0.5,control,major,batch_A,donor_4,replicate_3
control_cell_001011,-0.046369597,0.20175403,0.5,control,major,batch_C,donor_3,replicate_1
control_cell_001012,-0.015109508,0.1418405,0.5,control,major,batch_C,donor_3,replicate_1
control_cell_001013,0.05873788,0.16902086,0.5,control,major,batch_A,donor_4,replicate_1
control_cell_001014,-0.067249894,0.16332357,0.5,control,major,batch_C,donor_4,replicate_3
control_cell_001015,0.14771518,0.056577288,0.5,control,major,batch_A,donor_3,replicate_3
control_cell_001016,-0.0277149,0.21418655,0.5,control,major,batch_B,donor_2,replicate_1
control_cell_001017,0.010102491,-0.13012688,0.5,control,rare,batch_A,donor_3,replicate_3
control_cell_001018,0.011464094,-0.064655006,0.5,control,major,batch_B,donor_4,replicate_3
control_cell_001019,0.054796364,0.10315065,0.5,control,major,batch_B,donor_2,replicate_3
control_cell_001020,-0.004604373,0.046043582,0.5,control,major,batch_C,donor_2,replicate_3
control_cell_001021,-0.0936872,0.1182244,0.5,control,major,batch_C,donor_2,replicate_1
control_cell_001022,0.16595611,0.19611445,0.5,control,major,batch_C,donor_1,replicate_3
control_cell_001023,-0.120410234,0.034333684,0.5,control,major,batch_B,donor_1,replicate_3
control_cell_001024,0.03371606,0.07165017,0.5,control,major,batch_C,donor_3,replicate_3
control_cell_001025,-0.111952454,0.108098,0.5,control,major,batch_B,donor_3,replicate_1
control_cell_001026,-0.0008013516,0.23041876,0.5,control,major,batch_B,donor_1,replicate_1
control_cell_001027,-0.07659142,-0.07534654,0.5,control,rare,batch_C,donor_4,replicate_3
control_cell_001028,0.06695382,0.042476047,0.5,control,major,batch_A,donor_3,replicate_1
control_cell_001029,-0.025181755,-0.05052148,0.5,control,major,batch_C,donor_3,replicate_1
control_cell_001030,-0.011398594,0.22853114,0.5,control,major,batch_C,donor_3,replicate_1
control_cell_001031,-0.09069534,0.17664382,0.5,control,major,batch_A,donor_4,replicate_1
control_cell_001032,-0.020985162,0.004916469,0.5,control,major,batch_A,donor_4,replicate_3
control_cell_001033,0.01576826,0.06105118,0.5,control,major,batch_A,donor_1,replicate_3
control_cell_001034,0.12307723,0.10452249,0.5,control,major,batch_B,donor_2,replicate_3
control_cell_001035,0.11355708,0.12596732,0.5,control,major,batch_B,donor_2,replicate_3
control_cell_001036,0.013412117,0.17640649,0.5,control,major,batch_C,donor_4,replicate_1
control_cell_001037,0.13772616,0.20702666,0.5,control,major,batch_A,donor_2,replicate_1
control_cell_001038,0.11705388,-0.013239259,0.5,control,rare,batch_C,donor_1,replicate_3
control_cell_001039,0.077591814,0.055172857,0.5,control,major,batch_C,donor_4,replicate_3
control_cell_001040,0.06046572,0.08350964,0.5,control,major,batch_B,donor_3,replicate_1
control_cell_001041,0.011690531,0.28475657,0.5,control,major,batch_C,donor_1,replicate_3
control_cell_001042,-0.019809043,0.060038604,0.5,control,major,batch_A,donor_3,replicate_1
control_cell_001043,-0.052937888,0.04995162,0.5,control,major,batch_C,donor_2,replicate_3
control_cell_001044,-0.044824064,-0.08274055,0.5,control,rare,batch_C,donor_4,replicate_1
control_cell_001045,-0.0022650668,0.015836293,0.5,control,major,batch_C,donor_2,replicate_3
control_cell_001046,-0.03358275,-0.010302983,0.5,control,major,batch_B,donor_2,replicate_3
control_cell_001047,-0.15781634,0.07401302,0.5,control,major,batch_C,donor_4,replicate_1
control_cell_001048,0.115914725,0.3012796,0.5,control,major,batch_C,donor_4,replicate_3
control_cell_001049,0.031838764,0.02512,0.5,control,major,batch_C,donor_3,replicate_3
control_cell_001050,-0.011016916,-0.076928966,0.5,control,major,batch_B,donor_3,replicate_3
control_cell_001051,-0.11644455,-0.014508592,0.5,control,major,batch_A,donor_2,replicate_3
control_cell_001052,-0.070637755,0.1104266,0.5,control,major,batch_A,donor_2,replicate_1
control_cell_001053,0.017515108,0.16249508,0.5,control,major,batch_C,donor_3,replicate_1
control_cell_001054,0.087948136,-0.003719704,0.5,control,rare,batch_B,donor_2,replicate_1
control_cell_001055,0.03008763,0.17895848,0.5,control,major,batch_C,donor_2,replicate_3
control_cell_001056,-0.18766306,0.054035675,0.5,control,major,batch_C,donor_3,replicate_1
control_cell_001057,0.1257116,-0.038741622,0.5,control,major,batch_C,donor_2,replicate_1
control_cell_001058,-0.09129722,0.058529872,0.5,control,major,batch_C,donor_3,replicate_1
control_cell_001059,0.051990237,0.13162492,0.5,control,major,batch_C,donor_4,replicate_1
control_cell_001060,0.13503964,-0.3040123,0.5,control,rare,batch_C,donor_2,replicate_3
control_cell_001061,-0.08684562,0.056607097,0.5,control,major,batch_C,donor_2,replicate_1
control_cell_001062,-0.13922557,0.11419704,0.5,control,major,batch_C,donor_2,replicate_3
control_cell_001063,-0.0360801,0.17819554,0.5,control,major,batch_A,donor_2,replicate_1
control_cell_001064,0.04728428,0.17087804,0.5,control,major,batch_C,donor_2,replicate_1
control_cell_001065,-0.08088031,0.047561795,0.5,control,major,batch_A,donor_2,replicate_3
control_cell_001066,0.10016844,0.19627197,0.5,control,major,batch_C,donor_4,replicate_1
control_cell_001067,-0.14078481,-0.05096728,0.5,control,major,batch_C,donor_2,replicate_3
control_cell_001068,-0.03574379,0.09024007,0.5,control,major,batch_C,donor_2,replicate_3
control_cell_001069,-0.029260537,0.1448384,0.5,control,major,batch_B,donor_3,replicate_3
control_cell_001070,0.0030178318,0.10792625,0.5,control,major,batch_B,donor_2,replicate_1
control_cell_001071,-0.05027501,-0.12272173,0.5,control,major,batch_C,donor_2,replicate_1
control_cell_001072,-0.0025913022,0.1656074,0.5,control,major,batch_C,donor_4,replicate_3
control_cell_001073,-0.047208834,0.06605002,0.5,control,major,batch_C,donor_2,replicate_3
control_cell_001074,-0.009156401,0.118044786,0.5,control,major,batch_C,donor_2,replicate_1
control_cell_001075,-0.014497875,-0.1030046,0.5,control,rare,batch_A,donor_3,replicate_1
control_cell_001076,0.05612524,0.12149101,0.5,control,major,batch_C,donor_2,replicate_3
control_cell_001077,-0.019253623,0.03191286,0.5,control,major,batch_C,donor_4,replicate_1
control_cell_001078,-0.08351325,0.029820208,0.5,control,major,batch_A,donor_4,replicate_1
control_cell_001079,-0.03795317,0.010310035,0.5,control,major,batch_B,donor_4,replicate_3
control_cell_001080,0.109992616,0.04502682,0.5,control,major,batch_C,donor_3,replicate_3
control_cell_001081,-0.01724507,0.16300328,0.5,control,major,batch_C,donor_3,replicate_3
control_cell_001082,-0.007800258,0.019756965,0.5,control,major,batch_B,donor_4,replicate_3
control_cell_001083,0.06494073,0.06826714,0.5,control,major,batch_A,donor_3,replicate_3
control_cell_001084,-0.07287258,0.063497916,0.5,control,major,batch_C,donor_2,replicate_3
control_cell_001085,-0.051394135,0.066284485,0.5,control,major,batch_A,donor_4,replicate_3
control_cell_001086,-0.121469215,-0.033457145,0.5,control,major,batch_A,donor_3,replicate_1
control_cell_001087,-0.03191718,0.055814072,0.5,control,major,batch_A,donor_3,replicate_1
control_cell_001088,0.14565061,0.057412446,0.5,control,major,batch_B,donor_4,replicate_3
control_cell_001089,-0.08697882,0.054125927,0.5,control,major,batch_B,donor_1,replicate_3
control_cell_001090,0.07597439,0.01444812,0.5,control,major,batch_C,donor_4,replicate_3
control_cell_001091,-8.1058606e-05,0.038057037,0.5,control,major,batch_B,donor_4,replicate_3
control_cell_001092,-0.027498294,0.14138131,0.5,control,major,batch_A,donor_2,replicate_3
control_cell_001093,-0.03238851,0.09201314,0.5,control,major,batch_B,donor_2,replicate_1
control_cell_001094,0.01996845,-0.075672485,0.5,control,major,batch_B,donor_2,replicate_3
control_cell_001095,-0.0037082962,0.19855474,0.5,control,major,batch_C,donor_3,replicate_1
control_cell_001096,0.08975288,-0.12408745,0.5,control,rare,batch_A,donor_4,replicate_1
control_cell_001097,-0.111749835,0.11405915,0.5,control,major,batch_C,donor_2,replicate_3
control_cell_001098,-0.18539426,0.011539602,0.5,control,rare,batch_C,donor_2,replicate_1
control_cell_001099,-0.017086996,0.0692313,0.5,control,rare,batch_B,donor_1,replicate_3
control_cell_001100,-0.13815723,0.15072443,0.5,control,major,batch_A,donor_3,replicate_1
control_cell_001101,-0.008040707,-0.10375677,0.5,control,rare,batch_A,donor_4,replicate_1
control_cell_001102,-0.109587476,0.12493256,0.5,control,major,batch_C,donor_4,replicate_1
control_cell_001103,0.05409099,0.22008295,0.5,control,major,batch_C,donor_3,replicate_1
control_cell_001104,-0.080309,-0.032206587,0.5,control,major,batch_C,donor_4,replicate_1
control_cell_001105,0.11841839,0.11927849,0.5,control,major,batch_B,donor_1,replicate_3
control_cell_001106,0.02639223,-0.10182219,0.5,control,rare,batch_C,donor_2,replicate_3
control_cell_001107,0.052853834,0.07603507,0.5,control,major,batch_C,donor_4,replicate_1
control_cell_001108,-0.029537063,0.1329531,0.5,control,major,batch_A,donor_4,replicate_3
control_cell_001109,-0.0967297,0.21607864,0.5,control,major,batch_A,donor_3,replicate_1
control_cell_001110,0.123728916,0.14797552,0.5,control,major,batch_B,donor_3,replicate_1
control_cell_001111,-0.031024855,0.053247288,0.5,control,major,batch_A,donor_1,replicate_1
control_cell_001112,0.110586196,-0.10557913,0.5,control,rare,batch_A,donor_1,replicate_3
control_cell_001113,-0.05060448,0.07250605,0.5,control,rare,batch_B,donor_2,replicate_1
control_cell_001114,-0.0038142146,0.21874675,0.5,control,major,batch_C,donor_3,replicate_1
control_cell_001115,0.086587444,0.01566248,0.5,control,major,batch_C,donor_2,replicate_1
control_cell_001116,0.124551564,0.16966355,0.5,control,major,batch_C,donor_1,replicate_3
control_cell_001117,-0.00252678,-0.015059188,0.5,control,major,batch_C,donor_4,replicate_1
control_cell_001118,0.12287256,0.04799819,0.5,control,major,batch_C,donor_3,replicate_1
control_cell_001119,-0.051677212,-0.039098322,0.5,control,major,batch_C,donor_3,replicate_3
control_cell_001120,0.030754356,-0.04796945,0.5,control,major,batch_C,donor_2,replicate_1
control_cell_001121,0.04892635,0.13095371,0.5,control,major,batch_C,donor_1,replicate_3
control_cell_001122,-0.06071879,-0.015037989,0.5,control,rare,batch_A,donor_2,replicate_1
control_cell_001123,-0.03695944,0.08127081,0.5,control,major,batch_A,donor_1,replicate_1
