cell_id,state_1,state_2,time,condition,fate_label
cell_001423,-0.57530224,-0.08603358,0.25,control,progenitor
cell_001424,-0.75163096,-0.09295202,0.25,control,progenitor
cell_001425,-0.65775394,0.005278664,0.25,control,progenitor
cell_001426,-0.7149307,-0.081125535,0.25,control,progenitor
cell_001427,-0.7791055,-0.003878712,0.25,control,progenitor
cell_001428,-0.7150247,-0.05484856,0.25,control,progenitor
cell_001429,-0.5540106,-0.0065860543,0.25,control,progenitor
cell_001430,-0.5761743,-0.042660173,0.25,control,progenitor
cell_001431,-0.6581957,-0.0044380813,0.25,control,progenitor
cell_001432,-0.81358755,0.114267066,0.25,control,progenitor
cell_001433,-0.68859005,0.059713457,0.25,control,progenitor
cell_001434,-0.7379401,-0.013187551,0.25,control,progenitor
cell_001435,-0.747126,0.09887988,0.25,control,progenitor
cell_001436,-0.65286505,0.029364282,0.25,control,progenitor
cell_001437,-0.569123,0.0925073,0.25,control,progenitor
cell_001438,-0.6165504,-0.11373819,0.25,control,progenitor
cell_001439,-0.7334321,-0.08031105,0.25,control,progenitor
cell_001440,-0.6195751,0.013652155,0.25,control,progenitor
cell_001441,-0.78901875,-0.015099537,0.25,control,progenitor
cell_001442,-0.7973068,-0.004252519,0.25,control,progenitor
cell_001443,-0.8102076,0.0423062,0.25,control,progenitor
cell_001444,-0.64754075,0.15263587,0.25,control,progenitor
cell_001445,-0.6099479,-0.03383314,0.25,control,progenitor
cell_001446,-0.61233217,-0.11181311,0.25,control,progenitor
cell_001447,-0.7547756,0.026651403,0.25,control,progenitor
cell_001448,-0.85043776,-0.0029728627,0.25,control,progenitor
cell_001449,-0.7593988,0.008104565,0.25,control,progenitor
cell_001450,-0.76399666,0.03393985,0.25,control,progenitor
cell_001451,-0.67623156,0.11202928,0.25,control,progenitor
cell_001452,-0.677239,-0.061491426,0.25,control,progenitor
cell_001453,-0.69752866,-0.10753891,0.25,control,progenitor
cell_001454,-0.6452868,0.04718802,0.25,control,progenitor
cell_001455,-0.4802421,-0.04974688,0.25,control,progenitor
cell_001456,-0.69920135,-0.04606068,0.25,control,progenitor
cell_001457,-0.6608087,0.030535243,0.25,control,progenitor
cell_001458,-0.6820478,0.086906075,0.25,control,progenitor
cell_001459,-0.72713614,0.07889392,0.25,control,progenitor
cell_001460,-0.634698,-0.0009623936,0.25,control,progenitor
cell_001461,-0.7029727,0.19413342,0.25,control,progenitor
cell_001462,-0.7431385,0.023834655,0.25,control,progenitor
cell_001463,-0.7377953,0.14284965,0.25,control,progenitor
cell_001464,-0.60683167,-0.05426799,0.25,control,progenitor
cell_001465,-0.6367702,0.020615658,0.25,control,progenitor
cell_001466,-0.71910775,0.06065314,0.25,control,progenitor
cell_001467,-0.6466333,0.017255897,0.25,control,progenitor
cell_001468,-0.68113136,0.03448436,0.25,control,progenitor
cell_001469,-0.65942675,0.0047274665,0.25,control,progenitor
cell_001470,-0.72905904,0.1355013,0.25,control,progenitor
cell_001471,-0.7618114,0.034210898,0.25,control,progenitor
cell_001472,-0.70339704,0.14076377,0.25,control,progenitor
cell_001473,-0.7500564,-0.05882106,0.25,control,progenitor
cell_001474,-0.7553632,0.025877204,0.25,control,progenitor
cell_001475,-0.78762186,-0.03828228,0.25,control,progenitor
cell_001476,-0.84996706,0.01923371,0.25,control,progenitor
cell_001477,-0.71779495,-0.11904454,0.25,control,progenitor
cell_001478,-0.59092903,-0.10461335,0.25,control,progenitor
cell_001479,-0.61402225,-0.056083266,0.25,control,progenitor
cell_001480,-0.54965204,0.059964042,0.25,control,progenitor
cell_001481,-0.7584216,-0.073366605,0.25,control,progenitor
cell_001482,-0.62933576,-0.02099025,0.25,control,progenitor
cell_001483,-0.6913252,0.10177911,0.25,control,progenitor
cell_001484,-0.73767287,0.007303502,0.25,control,progenitor
cell_001485,-0.6014075,0.0647294,0.25,control,progenitor
cell_001486,-0.6905468,-0.02311247,0.25,control,progenitor
cell_001487,-0.816883,-0.0844996,0.25,control,progenitor
cell_001488,-0.65230906,-0.011030575,0.25,control,progenitor
cell_001489,-0.6717836,0.08314029,0.25,control,progenitor
cell_001490,-0.7727636,-0.018894425,0.25,control,progenitor
cell_001491,-0.6626809,-0.056332797,0.25,control,progenitor
cell_001492,-0.5632596,0.07268694,0.25,control,progenitor
cell_001493,-0.6545671,0.14353855,0.25,control,progenitor
cell_001494,-0.7976894,-0.0006181025,0.25,control,progenitor
cell_001495,-0.6484708,-0.0731644,0.25,control,progenitor
cell_001496,-0.6537206,-0.0885266,0.25,control,progenitor
cell_001497,-0.6225332,0.08462678,0.25,control,progenitor
cell_001498,-0.6559911,-0.14822383,0.25,control,progenitor
cell_001499,-0.75512123,0.0451768,0.25,control,progenitor
cell_001500,-0.6760819,-0.2155202,0.25,control,progenitor
cell_001501,-0.5783513,0.010932521,0.25,control,progenitor
cell_001502,-0.7433038,0.079596445,0.25,control,progenitor
cell_001503,-0.731981,-0.05507617,0.25,control,progenitor
cell_001504,-0.64910954,0.14248307,0.25,control,progenitor
cell_001505,-0.5478908,0.02877692,0.25,control,progenitor
cell_001506,-0.64078695,0.063319914,0.25,control,progenitor
cell_001507,-0.77833647,0.051531866,0.25,control,progenitor
cell_001508,-0.73650366,0.025478246,0.25,control,progenitor
cell_001509,-0.6959752,0.040096667,0.25,control,progenitor
cell_001510,-0.6683295,-0.24584243,0.25,control,progenitor
cell_001511,-0.66346645,0.051372238,0.25,control,progenitor
cell_001512,-0.6421035,-0.008206876,0.25,control,progenitor
cell_001513,-0.54640484,0.02490985,0.25,control,progenitor
cell_001514,-0.6427639,0.08355935,0.25,control,progenitor
cell_001515,-0.64877033,-0.07184142,0.25,control,progenitor
cell_001516,-0.87284476,-0.03816967,0.25,control,progenitor
cell_001517,-0.6169021,-0.028247707,0.25,control,progenitor
cell_001518,-0.6136835,0.011898254,0.25,control,progenitor
cell_001519,-0.5747325,-0.023617337,0.25,control,progenitor
cell_001520,-0.6403686,0.040470805,0.25,control,progenitor
cell_001521,-0.5576496,-0.13653098,0.25,control,progenitor
cell_001522,-0.7144504,0.067881286,0.25,control,progenitor
cell_001523,-0.55410606,0.019205721,0.25,control,progenitor
cell_001524,-0.7011941,0.06056947,0.25,control,progenitor
cell_001525,-0.60828155,-0.028772933,0.25,control,progenitor
cell_001526,-0.6513532,0.09444218,0.25,control,progenitor
cell_001527,-0.52654105,0.059408396,0.25,control,progenitor
cell_001528,-0.67424667,-0.0043260143,0.25,control,progenitor
cell_001529,-0.63318604,-0.009253828,0.25,control,progenitor
cell_001530,-0.66260654,-0.0846301,0.25,control,progenitor
cell_001531,-0.5740132,-0.091214776,0.25,control,progenitor
cell_001532,-0.71234673,0.007807461,0.25,control,progenitor
cell_001533,-0.51849884,-0.03381464,0.25,control,progenitor
cell_001534,-0.731059,-0.044065353,0.25,control,progenitor
cell_001535,-0.545066,-0.22498776,0.25,control,progenitor
cell_001536,-0.7579968,0.2185031,0.25,control,progenitor
cell_001537,-0.63050723,-0.088478796,0.25,control,progenitor
cell_001538,-0.68113124,0.005396365,0.25,control,progenitor
cell_001539,-0.61008775,0.14716016,0.25,control,progenitor
cell_001540,-0.64669365,-0.043183066,0.25,control,progenitor
cell_001541,-0.614811,-0.055860214,0.25,control,progenitor
cell_001542,-0.76044476,-0.14079271,0.25,control,progenitor
cell_001543,-0.80298805,-0.071715616,0.25,control,progenitor
cell_001544,-0.77200097,0.025058921,0.25,control,progenitor
cell_001545,-0.7737299,-0.2514933,0.25,control,progenitor
cell_001546,-0.7612907,-0.037748773,0.25,control,progenitor
cell_001547,-0.72621375,0.121561974,0.25,control,progenitor
cell_001548,-0.7268612,0.07047388,0.25,control,progenitor
cell_001549,-0.6792964,-0.003384378,0.25,control,progenitor
cell_001550,-0.7446082,-0.0047026123,0.25,control,progenitor
cell_001551,-0.7389855,0.013601945,0.25,control,progenitor
cell_001552,-0.69667774,-0.07557023,0.25,control,progenitor
cell_001553,-0.5984262,0.03414724,0.25,control,progenitor
cell_001554,-0.7136228,0.011639444,0.25,control,progenitor
cell_001555,-0.6844836,-0.06940728,0.25,control,progenitor
cell_001556,-0.6721381,-0.04968094,0.25,control,progenitor
cell_001557,-0.7533725,-0.12982139,0.25,control,progenitor
cell_001558,-0.7064664,0.045357652,0.25,control,progenitor
cell_001559,-0.7333505,0.2016567,0.25,control,progenitor
cell_001560,-0.6069229,0.10434641,0.25,control,progenitor
cell_001561,-0.61415833,0.1482292,0.25,control,progenitor
cell_001562,-0.7407379,-0.20485899,0.25,control,progenitor
cell_001563,-0.71346784,0.044657487,0.25,control,progenitor
cell_001564,-0.66565645,0.02203781,0.25,control,progenitor
cell_001565,-0.572105,0.030564606,0.25,control,progenitor
cell_001566,-0.6138647,-0.07516502,0.25,control,progenitor
cell_001567,-0.7654093,0.12912911,0.25,control,progenitor
cell_001568,-0.6697056,-0.049858335,0.25,control,progenitor
cell_001569,-0.72748935,-0.05192985,0.25,control,progenitor
cell_001570,-0.7344945,-0.10265183,0.25,control,progenitor
cell_001571,-0.7978114,-0.01560035,0.25,control,progenitor
cell_001572,-0.72521186,0.08857274,0.25,control,progenitor
cell_001573,-0.6543316,0.021225415,0.25,control,progenitor
cell_001574,-0.73722744,-0.0096822735,0.25,control,progenitor
cell_001575,-0.6488977,0.057295658,0.25,control,progenitor
cell_001576,-0.68528914,0.0863299,0.25,control,progenitor
cell_001577,-0.6771386,0.06342777,0.25,control,progenitor
cell_001578,-0.716966,-0.14500707,0.25,control,progenitor
cell_001579,-0.65630907,0.058025926,0.25,control,progenitor
cell_001580,-0.63175,0.033774935,0.25,control,progenitor
cell_001581,-0.70566475,-0.0645397,0.25,control,progenitor
cell_001582,-0.6336395,0.034115795,0.25,control,progenitor
cell_001583,-0.7226497,0.08875394,0.25,control,progenitor
cell_001584,-0.748407,-0.04668187,0.25,control,progenitor
cell_001585,-0.54686373,0.06948656,0.25,control,progenitor
cell_001586,-0.7064185,0.022990456,0.25,control,progenitor
cell_001587,-0.6653944,-0.2196491,0.25,control,progenitor
cell_001588,-0.7502957,-0.004067729,0.25,control,progenitor
cell_001589,-0.7063067,0.019768205,0.25,control,progenitor
cell_001590,-0.5874192,-0.025722863,0.25,control,progenitor
cell_001591,-0.76239014,0.025988132,0.25,control,progenitor
cell_001592,-0.70390767,-0.01248508,0.25,control,progenitor
cell_001593,-0.70111966,0.17934702,0.25,control,progenitor
cell_001594,-0.85703415,-0.031066712,0.25,control,progenitor
cell_001595,-0.6780729,-0.0624914,0.25,control,progenitor
cell_001596,-0.6057917,0.065060616,0.25,control,progenitor
cell_001597,-0.6815981,-0.0216539,0.25,control,progenitor
cell_001598,-0.6867343,-0.008382932,0.25,control,progenitor
cell_001599,-0.68404764,-0.015039928,0.25,control,progenitor
cell_001600,-0.0029962468,0.019745888,0.5,control,major
cell_001601,0.04881044,0.073796675,0.5,control,major
cell_001602,0.013315908,-0.048701372,0.5,control,rare
cell_001603,-0.09236685,0.0057300855,0.5,control,major
cell_001604,-0.17679556,0.12245211,0.5,control,major
cell_001605,-0.0969768,0.0878783,0.5,control,major
cell_001606,0.029679058,0.12546095,0.5,control,major
cell_001607,-0.09632135,0.072059795,0.5,control,major
cell_001608,0.13362244,0.2144179,0.5,control,major
cell_001609,0.07898585,0.10427218,0.5,control,major
cell_001610,-0.08040851,0.13476245,0.5,control,major
cell_001611,-0.012641698,0.122114986,0.5,control,major
cell_001612,-0.050627477,0.06343808,0.5,control,major
cell_001613,0.013131789,0.09697498,0.5,control,major
cell_001614,0.03949782,0.030937128,0.5,control,major
cell_001615,-0.10746276,0.20725553,0.5,control,major
cell_001616,0.19914034,0.11306638,0.5,control,major
cell_001617,-0.10591937,0.015417118,0.5,control,major
cell_001618,0.040729407,0.18456198,0.5,control,major
cell_001619,-0.09703125,0.0673261,0.5,control,major
cell_001620,0.015674565,0.146439,0.5,control,major
cell_001621,-0.027488088,-0.047832448,0.5,control,major
cell_001622,0.049695805,0.1672564,0.5,control,major
cell_001623,-0.006607317,-0.04485352,0.5,control,rare
cell_001624,-0.0379593,0.009610903,0.5,control,major
cell_001625,0.082114056,0.108272396,0.5,control,major
cell_001626,0.039229486,0.19744194,0.5,control,major
cell_001627,-0.084387384,0.033110626,0.5,control,major
cell_001628,0.012634668,0.032127667,0.5,control,major
cell_001629,0.06265093,0.06228079,0.5,control,major
cell_001630,-0.079402626,0.08253446,0.5,control,major
cell_001631,0.013627102,0.15204729,0.5,control,major
cell_001632,0.031451274,0.11416444,0.5,control,major
cell_001633,0.025623335,0.062214926,0.5,control,major
cell_001634,-0.057297528,0.100379795,0.5,control,major
cell_001635,-0.026649982,0.21245854,0.5,control,major
cell_001636,0.107374586,0.12789986,0.5,control,major
cell_001637,0.030277355,0.070236005,0.5,control,major
cell_001638,-0.1008899,0.05997895,0.5,control,major
cell_001639,0.008112003,0.095629245,0.5,control,major
cell_001640,0.03756291,0.15097915,0.5,control,major
cell_001641,-0.055372328,0.02262668,0.5,control,major
cell_001642,0.116068535,0.13895126,0.5,control,major
cell_001643,-0.031261675,0.068695836,0.5,control,major
cell_001644,-0.008217116,0.07979865,0.5,control,major
cell_001645,0.037814647,0.28007215,0.5,control,major
cell_001646,0.015180524,0.13028058,0.5,control,major
cell_001647,-0.13491814,0.03848073,0.5,control,major
cell_001648,0.0983052,0.10945796,0.5,control,major
cell_001649,-0.35112917,0.13119458,0.5,control,major
cell_001650,0.15345316,-0.08239988,0.5,control,major
cell_001651,0.121551014,-0.14448373,0.5,control,major
cell_001652,0.075039916,0.07658084,0.5,control,major
cell_001653,-0.1879977,0.11296375,0.5,control,major
cell_001654,0.09206718,0.10638369,0.5,control,major
cell_001655,0.04678621,0.04433864,0.5,control,major
cell_001656,-0.14891118,0.13262185,0.5,control,major
cell_001657,0.13998032,0.1676392,0.5,control,major
cell_001658,-0.15903006,-0.043918826,0.5,control,major
cell_001659,-0.067677416,-0.05016531,0.5,control,major
cell_001660,0.0035351936,0.10874599,0.5,control,major
cell_001661,-0.114420265,0.13944301,0.5,control,major
cell_001662,0.048088316,0.033419997,0.5,control,major
cell_001663,-0.013801759,-0.07871137,0.5,control,major
cell_001664,-0.026580973,0.07786352,0.5,control,major
cell_001665,0.013499808,0.10758288,0.5,control,major
cell_001666,0.01953934,0.05612523,0.5,control,major
cell_001667,0.022895595,0.15743528,0.5,control,major
cell_001668,-0.007639846,0.10268032,0.5,control,major
cell_001669,-0.0148936855,0.025532015,0.5,control,major
cell_001670,0.041830372,0.03285465,0.5,control,major
cell_001671,0.030891752,0.07953316,0.5,control,major
cell_001672,-0.024314774,0.0510213,0.5,control,major
cell_001673,-0.04064968,-0.054391365,0.5,control,major
cell_001674,0.030631607,0.09579647,0.5,control,major
cell_001675,0.06797362,0.034756176,0.5,control,major
cell_001676,0.15163068,0.04689385,0.5,control,major
cell_001677,-0.07000877,-0.0022220663,0.5,control,major
cell_001678,-0.13871379,0.045337506,0.5,control,rare
cell_001679,0.10968539,0.12533234,0.5,control,major
cell_001680,-0.0716871,0.22217414,0.5,control,major
cell_001681,-0.028137533,0.05575066,0.5,control,major
cell_001682,0.11498073,0.12998557,0.5,control,major
cell_001683,0.17608824,0.09717051,0.5,control,major
cell_001684,-0.031762462,0.028328337,0.5,control,major
cell_001685,-0.14775969,0.054985065,0.5,control,major
cell_001686,0.091567464,0.12517945,0.5,control,major
cell_001687,0.0016246405,-0.0023220282,0.5,control,major
cell_001688,0.018149842,0.15829782,0.5,control,major
cell_001689,0.034457542,0.09061154,0.5,control,major
cell_001690,-0.063756615,0.14664727,0.5,control,major
cell_001691,-0.2505524,0.10790038,0.5,control,major
cell_001692,0.20562576,-0.043397143,0.5,control,major
cell_001693,-0.019309556,0.076639846,0.5,control,major
cell_001694,-0.037006624,0.16018267,0.5,control,major
cell_001695,0.03779608,0.08945676,0.5,control,major
cell_001696,0.063781805,0.07861278,0.5,control,major
cell_001697,0.25438917,0.08938048,0.5,control,major
cell_001698,0.015622568,-0.059564717,0.5,control,major
cell_001699,-0.043476027,0.16906294,0.5,control,major
cell_001700,-0.10683655,-0.09533185,0.5,control,major
cell_001701,0.0025852376,0.18693228,0.5,control,major
cell_001702,0.0033904982,-0.10416269,0.5,control,rare
cell_001703,-0.14867903,0.11345306,0.5,control,major
cell_001704,0.05290201,-0.06526587,0.5,control,major
cell_001705,0.09076259,-0.016017085,0.5,control,rare
cell_001706,0.09058528,0.123954736,0.5,control,major
cell_001707,0.052294616,0.1189304,0.5,control,major
cell_001708,0.06947779,-0.22277334,0.5,control,rare
cell_001709,-0.120084755,0.018392095,0.5,control,major
cell_001710,-0.010385614,0.10832368,0.5,control,major
cell_001711,0.025974533,0.16664119,0.5,control,major
cell_001712,0.09187962,0.0074819187,0.5,control,major
cell_001713,0.019086089,0.009446204,0.5,control,major
cell_001714,-0.015059763,0.103016034,0.5,control,major
cell_001715,-0.27269697,0.27017224,0.5,control,major
cell_001716,0.045312695,0.029616466,0.5,control,major
cell_001717,0.15418959,0.049478233,0.5,control,major
cell_001718,0.010601551,0.03830346,0.5,control,major
cell_001719,0.13215935,0.06887395,0.5,control,major
cell_001720,0.011958728,0.1735753,0.5,control,major
cell_001721,0.046811156,0.07292488,0.5,control,major
cell_001722,0.088831276,0.2803514,0.5,control,major
cell_001723,0.025392836,0.086613536,0.5,control,major
cell_001724,0.013650167,0.18210709,0.5,control,major
cell_001725,-0.047935817,0.055007324,0.5,control,major
cell_001726,-0.122995436,-0.17198215,0.5,control,rare
cell_001727,-0.041424,-0.08174769,0.5,control,rare
cell_001728,0.14152667,0.12015215,0.5,control,major
cell_001729,-0.07296628,0.019034289,0.5,control,major
cell_001730,0.1099799,0.16740155,0.5,control,major
cell_001731,0.002251993,0.04187061,0.5,control,major
cell_001732,0.089994624,-0.0021934428,0.5,control,major
cell_001733,0.031362433,0.25908545,0.5,control,major
cell_001734,0.016428454,0.015223969,0.5,control,major
cell_001735,0.032829497,0.03967203,0.5,control,major
cell_001736,-0.11152927,0.1333556,0.5,control,major
